Date,AQI,PM25,Ozone,NO2,SO2,CO,Windspeed,Temperature,AQI_Label,AQI_Class
5/16/22,84,11.46805544,0.037241154,7.856513067,0.2989585,0.21832085,100.975641,66.45737185,Safe,0
5/17/22,74,10.88849431,0.03846,8.712501133,0.17875,0.2149917,100.843304,63.91095315,Safe,0
5/18/22,119,13.69583333,0.04537325,8.792582267,0.06875,0.2424369,96.22804488,65.88076923,Caution,1
5/19/22,77,12.13770122,0.043294167,7.3305304,0.07648825,0.2306314,97.37916654,63.73570238,Safe,0
5/20/22,64,5.686217923,0.035028833,5.312308133,0.05729175,0.17032125,97.26330135,61.58653854,Safe,0
5/21/22,64,7.369907333,0.036348,5.024202867,0.1385415,0.177,111.1517628,63.590064,Safe,0
5/22/22,84,10.900463,0.03911275,6.354396133,0.30625,0.21514375,115.0107371,63.66826931,Safe,0
5/23/22,93,13.18392857,0.042291667,8.2012158,0.0833335,0.23834025,98.45208335,63.36314108,Safe,0
5/24/22,154,14.78009267,0.0476715,9.3472586,0.0989585,0.26761045,99.045032,67.50224354,Unsafe,2
5/25/22,179,17.24953711,0.047786692,11.44164733,0.16875,0.296981,97.46057688,68.44615369,Unsafe,2
5/26/22,90,11.22946429,0.040465231,8.283309133,0.09449375,0.23333785,105.1078525,67.04108146,Safe,0
5/27/22,56,7.445833333,0.035204462,7.496394333,0.18645825,0.1893667,114.6075321,65.30352569,Safe,0
5/28/22,55,6.987037111,0.031706,5.169782533,0.196875,0.17465,109.4993589,63.03461546,Safe,0
5/29/22,57,7.64921875,0.033416308,4.414758333,0.1822915,0.1768083,106.281891,64.84358977,Safe,0
5/30/22,60,11.04629633,0.034905077,4.587596667,0.20520825,0.1763479,105.5112179,66.19358969,Safe,0
5/31/22,97,13.44814811,0.035723923,9.6996376,0.234375,0.22367715,101.3727564,67.41089746,Safe,0
6/1/22,105,15.06513157,0.039366462,13.08100247,0.24479175,0.2763666,100.8778846,70.08098285,Caution,1
6/2/22,136,15.18257578,0.043698,9.128584267,0.140625,0.22501455,96.47323727,69.29131933,Caution,1
6/3/22,84,12.20601856,0.041597231,7.806304267,0.16041675,0.2108187,105.8564102,66.92604158,Safe,0
6/4/22,61,7.586011929,0.034570077,5.298888933,0.18020825,0.17877925,100.507532,66.18020833,Safe,0
6/5/22,67,5.847685111,0.029298692,5.415881533,0.196875,0.1865833,101.613782,69.19236108,Safe,0
6/6/22,90,6.045370333,0.033619923,7.220555533,0.190625,0.19096465,98.72612181,71.16423608,Safe,0
6/7/22,129,8.8125,0.040208154,9.022415267,0.15625,0.21042495,101.2817308,71.71874992,Caution,1
6/8/22,174,9.977777778,0.044708077,9.648985467,0.1270835,0.2403105,102.3030448,72.03437483,Unsafe,2
6/9/22,172,12.45462967,0.050754846,9.841950067,0.11979175,0.260825,96.37580123,72.96701383,Unsafe,2
6/10/22,182,13.59968253,0.048912,13.786205,0.228125,0.33930615,102.8735577,75.14236117,Unsafe,2
6/11/22,154,11.50416667,0.043660538,9.958043467,0.35729175,0.29596035,109.8711539,75.2930555,Unsafe,2
6/12/22,93,9.634259222,0.042140231,6.389287333,0.203125,0.23197505,102.2326924,72.24340292,Safe,0
6/13/22,64,6.576602615,0.033530692,5.733272933,0.1541665,0.1597583,95.97419877,69.60034717,Safe,0
6/14/22,97,11.36898144,0.03797525,8.179654467,0.25208325,0.1854799,104.6692308,71.31944458,Safe,0
6/15/22,159,14.71064811,0.044517154,10.08838933,0.16145825,0.23697825,101.5443909,72.43749992,Unsafe,2
6/16/22,161,15.19965283,0.051342538,8.792628333,0.15,0.23266945,98.39022442,71.83611108,Unsafe,2
6/17/22,80,10.97809989,0.040190692,6.5029564,0.2791665,0.1802444,104.5213141,68.0961805,Safe,0
6/18/22,58,8.430555556,0.035554167,6.636002467,0.3072915,0.1907812,98.11618596,66.69444433,Safe,0
6/19/22,71,8.308653846,0.034914917,6.244287467,0.4541665,0.21407715,96.80320508,69.41562492,Safe,0
6/20/22,133,11.8,0.042494833,13.32212553,0.6895835,0.2834397,91.48557692,77.3875,Caution,1
6/21/22,112,13.80277778,0.036925769,13.0966678,0.35833325,0.2743469,98.7971155,75.05416675,Caution,1
6/22/22,68,13.8959344,0.034887231,13.996401,0.453125,0.301153,115.5948718,74.15277767,Safe,0
6/23/22,87,11.59120367,0.037384231,12.70313593,0.596875,0.25645755,115.3286859,76.4180555,Safe,0
6/24/22,115,11.23379633,0.038724,14.2675844,0.85729175,0.29452285,114.0959936,75.87830617,Caution,1
6/25/22,140,11.17692308,0.039027154,10.6122946,0.47291675,0.2891812,109.1935897,75.00729167,Caution,1
6/26/22,172,13.17361111,0.044366538,9.5364612,0.41875,0.2872292,105.3939102,76.75486108,Unsafe,2
6/27/22,151,12.97916667,0.043819077,14.43344207,0.50104175,0.30816045,109.9219552,79.45208317,Unsafe,2
6/28/22,154,11.7949405,0.042628923,14.98549527,0.54166675,0.3115375,105.4298077,79.95486125,Unsafe,2
6/29/22,133,11.67824078,0.041678615,10.67852647,0.271875,0.23584015,99.46191719,77.59479175,Caution,1
6/30/22,119,11.95925922,0.040412769,9.757917867,0.2833335,0.22601465,108.3411859,75.5118055,Caution,1
7/1/22,105,11.15138883,0.038606308,10.64341793,0.3270835,0.2447354,105.9689102,74.223264,Caution,1
7/2/22,74,10.15231489,0.034592769,7.893309133,0.425,0.2214604,105.0501603,71.92627317,Safe,0
7/3/22,57,8.760185222,0.034710462,5.038925267,0.378125,0.18460625,95.40729163,69.69583336,Safe,0
7/4/22,146,21.29107143,0.033,5.097354933,0.36979175,0.18744165,100.5685765,69.55681809,Caution,1
7/5/22,151,17.32685189,0.027682923,7.421078267,0.421875,0.20195765,104.0045814,71.34053042,Unsafe,2
7/6/22,47,4.8,0.020040846,7.5736276,0.30416675,0.1714288,103.1709935,71.28020825,Safe,0
7/7/22,58,6.080902833,0.028126692,10.36010427,0.396875,0.23091455,102.0447115,73.74895825,Safe,0
7/8/22,93,7.787301556,0.032097077,9.830798867,0.21041675,0.22617465,104.8902243,73.09097225,Safe,0
7/9/22,93,9.216666667,0.033506846,9.282850267,0.34375,0.2469708,107.4222756,74.25972225,Safe,0
7/10/22,115,9.556089769,0.036963846,8.767391333,0.421875,0.2579605,101.8959935,75.84895825,Caution,1
7/11/22,112,10.74166667,0.034719462,10.14544693,0.28854175,0.2403042,107.9152244,73.03888892,Caution,1
7/12/22,108,8.997222222,0.035402692,9.496388867,0.209375,0.2102757,106.4964744,71.0194445,Caution,1
7/13/22,133,6.860069417,0.034330308,9.497862467,0.33958325,0.2183187,116.2923077,71.54409708,Caution,1
7/14/22,115,6.739814778,0.032411769,10.28298307,0.206101,0.22728575,109.3923076,73.48784717,Caution,1
7/15/22,156,9.821759222,0.041520538,12.02845407,0.371228,0.26571225,111.2857372,76.248611,Unsafe,2
7/16/22,169,12.49583333,0.043665154,10.76495173,0.334375,0.28816675,106.415064,77.55277767,Unsafe,2
7/17/22,140,10.68564811,0.038977538,8.222971,0.27604175,0.25324995,102.7790064,77.25972233,Caution,1
7/18/22,108,9.006018444,0.034334692,10.95338167,0.46875,0.24691045,105.9475962,79.22152783,Caution,1
7/19/22,84,9.064743538,0.034828,12.1939734,0.70643925,0.24981815,113.6208334,79.47326367,Safe,0
7/20/22,90,11.186574,0.034235308,12.35492747,0.57708325,0.24552085,108.8036859,78.26354175,Safe,0
7/21/22,156,9.650925889,0.038176538,12.5420652,0.58125,0.26006465,106.6011218,77.06597225,Unsafe,2
7/22/22,150,9.993154714,0.043673615,9.982042733,0.42395825,0.2356179,105.6171475,75.2180555,Caution,1
7/23/22,133,11.20092589,0.042484308,5.8554226,0.34270825,0.19922925,106.3189102,74.15416667,Caution,1
7/24/22,136,10.68425922,0.042398077,5.570905933,0.37604175,0.20785835,108.1883013,73.75138892,Caution,1
7/25/22,129,9.508333308,0.041176692,8.297173933,0.378125,0.21717915,104.9480769,73.92222225,Caution,1
7/26/22,122,9.324537,0.041325077,9.5540946,0.440625,0.21726995,115.81875,73.6069445,Caution,1
7/27/22,112,9.010185222,0.037859692,10.94293807,0.51600375,0.22455005,114.4935898,73.52604158,Caution,1
7/28/22,140,8.467222267,0.033033692,12.53739033,0.4692235,0.2438757,108.0136218,74.93263892,Caution,1
7/29/22,136,7.623148111,0.036967615,9.934444533,0.434375,0.2112937,97.26602562,75.84583342,Caution,1
7/30/22,108,7.313425889,0.034990923,9.4577778,0.45520825,0.2380667,101.1475962,75.78611117,Caution,1
7/31/22,93,6.457552923,0.036307615,6.437777933,0.471875,0.19651455,105.3479167,79.00416658,Safe,0
8/1/22,74,7.387037,0.026393538,10.42130433,0.63541675,0.2256624,116.7192308,78.44583325,Safe,0
8/2/22,54,7.131018556,0.024496154,9.399043733,0.55833325,0.19765965,121.336859,76.96006958,Safe,0
8/3/22,112,8.613095286,0.033183077,10.45140347,0.553125,0.20767065,112.3458334,77.17916667,Caution,1
8/4/22,105,9.259259222,0.032284231,11.4588194,0.63604175,0.22786745,111.3791666,76.2493055,Caution,1
8/5/22,67,7.702447111,0.024199462,11.2493806,0.81934525,0.2239638,110.6649039,77.68263883,Safe,0
8/6/22,87,7.335577,0.028493231,9.749432333,0.8270835,0.24988545,109.4538462,78.01874992,Safe,0
8/7/22,136,8.75,0.036905,10.63291067,0.95833325,0.30408135,100.8296474,80.64513883,Caution,1
8/8/22,122,10.69212956,0.040398154,12.46689613,0.6427085,0.28733335,98.87548069,80.18993058,Caution,1
8/9/22,90,9.639642867,0.036590462,13.79902907,0.7770835,0.2703948,102.9214745,82.65624983,Safe,0
8/10/22,84,9.190277778,0.033109846,14.5426956,0.946875,0.2726645,103.7815705,81.93888892,Safe,0
8/11/22,87,8.208574364,0.031506769,14.8594466,0.97708325,0.29135175,101.4001602,80.53611117,Safe,0
8/12/22,140,11.04,0.037032154,15.33861927,1.10729175,0.3218,107.0349358,79.95659725,Caution,1
8/13/22,161,12.65681809,0.044990923,13.1922222,0.825,0.3231209,102.8673077,81.45069442,Unsafe,2
8/14/22,150,11.78409091,0.043859692,9.965132933,0.78958325,0.2914813,103.0488782,80.24548625,Caution,1
8/15/22,161,14.29921875,0.042841615,16.0222584,0.9166665,0.34089375,107.6464744,79.53298608,Unsafe,2
8/16/22,151,12.78598482,0.041411846,16.827275,1.08854175,0.32667115,110.4028846,79.93055558,Unsafe,2
8/17/22,119,9.170833273,0.035552154,14.50729633,1.044688,0.2909985,113.0190705,78.82596154,Caution,1
8/18/22,136,9.096388867,0.032984077,13.19858753,0.74199675,0.2683996,112.9911859,75.08429492,Caution,1
8/19/22,164,10.31742427,0.040990923,14.2260508,0.61666675,0.32795625,106.6182692,75.19839738,Unsafe,2
8/20/22,105,9.526893909,0.037253308,6.359009733,0.39375,0.21112285,99.06282054,74.21730769,Caution,1
8/21/22,90,9.029656824,0.034067846,4.730048333,0.353125,0.19618955,103.107532,73.75801277,Safe,0
8/22/22,112,9.159090909,0.033488769,10.15374393,0.459375,0.219775,112.6616988,73.79294869,Caution,1
8/23/22,174,10.96060609,0.041538538,13.64155807,0.46145825,0.3078793,105.1526129,75.521047,Unsafe,2
8/24/22,115,8.729484133,0.032656077,10.57454867,0.43958325,0.2367967,98.59983969,77.02430567,Caution,1
8/25/22,84,8.876210182,0.033701385,10.656621,0.47708325,0.23708065,102.7759616,78.56817633,Safe,0
8/26/22,101,9.959848455,0.033675692,12.59579873,0.578125,0.27991245,113.1517628,76.87673608,Caution,1
8/27/22,84,7.564266313,0.032936615,8.459335533,0.49505025,0.2455,104.9048077,74.82465283,Safe,0
8/28/22,55,5.856060636,0.031244385,4.548562867,0.378125,0.1769958,108.8597757,73.87916675,Safe,0
8/29/22,74,9.292424273,0.029398231,10.2897816,0.55,0.22047075,111.2709936,74.52604167,Safe,0
8/30/22,112,13.22,0.031638,16.10597827,0.77916675,0.3231041,101.3668269,79.63402767,Caution,1
8/31/22,159,14.43885282,0.035095077,20.49986267,1.01853,0.4092233,100.4320513,85.18977273,Unsafe,2
9/1/22,209,14.40037882,0.045268846,17.50532607,0.746875,0.3905905,92.86858965,85.69305542,Unsafe,2
9/2/22,156,14.29901959,0.042133846,15.58174787,0.63645825,0.339688,92.03125,85.13715283,Unsafe,2
9/3/22,159,14.64431818,0.048782769,14.15130433,0.8875,0.34178125,101.3567308,87.61076383,Unsafe,2
9/4/22,133,11.45984855,0.045353,10.67252427,0.65729175,0.3065083,93.19823712,87.90624992,Caution,1
9/5/22,182,10.08361107,0.044209538,9.913816267,0.63854175,0.2892792,102.5017629,86.51597225,Unsafe,2
9/6/22,172,11.53273809,0.042495,13.56483207,0.72229175,0.3140282,101.4557693,84.8802085,Unsafe,2
9/7/22,156,15.3,0.036742769,17.95223427,0.958385,0.35407075,104.333144,85.76920283,Unsafe,2
9/8/22,77,13.05807294,0.036742,17.8636474,0.6833335,0.3733785,98.993109,85.46979167,Safe,0
9/9/22,60,9.841666636,0.022392,12.3651984,0.68990375,0.24491305,73.92564096,83.49791667,Safe,0
9/10/22,52,5.489772727,0.019208077,7.634287467,0.56354175,0.18527295,98.52724369,75.41840283,Safe,0
9/11/22,46,4.0344444,0.024972769,5.229432467,0.53958325,0.1538001,104.8445513,79.18055542,Safe,0
9/12/22,49,5.573468364,0.024750154,8.1760628,0.575,0.1673556,106.6427885,77.52812517,Safe,0
9/13/22,61,11.46060609,0.027496385,9.8140544,0.4875,0.20582605,102.2113783,75.31666667,Safe,0
9/14/22,58,8.783888867,0.029606308,8.723010667,0.378125,0.1930388,97.00352554,72.46354183,Safe,0
9/15/22,61,8.61375,0.030840231,9.763704533,0.3635415,0.21332365,98.27397581,71.38442033,Safe,0
9/16/22,93,11.39701909,0.034945308,11.72013527,0.434375,0.28611225,91.95024392,71.27016908,Safe,0
9/17/22,67,11.32972227,0.039665077,8.344686133,0.28333325,0.2608104,86.65769223,69.50312483,Safe,0
9/18/22,55,8.164772727,0.030104154,3.9621498,0.28854175,0.1657771,96.35352562,69.40625,Safe,0
9/19/22,46,4.9274999,0.023416231,8.8126526,0.384375,0.22199145,96.79020154,69.24588283,Safe,0
9/20/22,38,3.759161938,0.020680692,8.281884,0.346875,0.1994219,101.6104167,70.82118058,Safe,0
9/21/22,42,5.077381,0.023859846,9.8209662,0.43645825,0.2135105,111.875,70.06459577,Safe,0
9/22/22,87,7.3375,0.033133231,16.18628867,0.51839425,0.33146295,95.83141023,72.35608977,Safe,0
9/23/22,90,9.381944467,0.037046462,18.6408196,0.43348225,0.4044104,104.6790065,75.25801285,Safe,0
9/24/22,93,9.069318182,0.038683154,13.82847827,0.7083335,0.3582668,105.8019231,77.45128208,Safe,0
9/25/22,101,9.766666636,0.035276,11.54142507,0.78125,0.306018611,106.0820513,77.57628192,Caution,1
9/26/22,87,10.74062506,0.031013615,17.07951693,0.63333325,0.347222167,102.2163462,78.23910254,Safe,0
9/27/22,126,12.38371209,0.037022538,20.15349047,0.68500925,0.395833333,99.78301281,79.45769238,Caution,1
9/28/22,154,11.63106055,0.042352615,17.77702413,0.471875,0.403469556,94.43926285,78.61217954,Unsafe,2
9/29/22,112,12.31190471,0.037294,14.17859893,0.3158685,0.330324056,105.3184295,74.52339754,Caution,1
9/30/22,67,9.470075818,0.036215583,8.514523857,0.18276525,0.228719737,91.00972217,70.77361117,Safe,0
10/1/22,64,7.580681818,0.040107917,5.1098475,0.16041675,0.169053,98.42083329,68.91180567,Safe,0
10/2/22,87,9.048511857,0.0380835,4.957336929,0.28541675,0.185993222,109.5065972,69.92118058,Safe,0
10/3/22,74,8.625378818,0.031044167,12.73360986,0.4,0.273907,103.9602431,70.44652783,Safe,0
10/4/22,93,10.43219691,0.0360455,15.57328457,0.3020835,0.365830889,95.91215262,72.25451375,Safe,0
10/5/22,126,13.85938646,0.04198525,12.6333075,0.19479175,0.291761722,99.59479163,71.78402775,Caution,1
10/6/22,129,12.95454545,0.042371333,10.49157179,0.125,0.277673167,97.12291663,70.5875,Caution,1
10/7/22,119,16.42992427,0.042256333,12.78587521,0.246875,0.320132556,103.272743,71.74756942,Caution,1
10/8/22,143,16.18671881,0.045005,12.48328157,0.24270825,0.395953611,105.0421876,71.66770842,Caution,1
10/9/22,115,13.86325755,0.039857667,8.465489143,0.21770825,0.307919056,104.8796875,70.47222225,Caution,1
10/10/22,80,11.72689382,0.040526667,10.428775,0.18125,0.277499222,100.7918403,68.78090292,Safe,0
10/11/22,66,10.22321429,0.039210833,8.780577214,0.125,0.236406833,96.65555546,69.36354175,Safe,0
10/12/22,64,9.770833333,0.035548667,10.02633743,0.16875,0.253231111,114.7043867,68.84757392,Safe,0
10/13/22,76,16.8897252,0.038143417,11.40923086,0.1,0.295705556,90.93125,67.87291667,Safe,0
10/14/22,75,9.2502778,0.03729025,9.757849071,0.07916675,0.273076833,96.05104163,66.86840275,Safe,0
10/15/22,51,5.9332895,0.030357833,6.773136071,0.115625,0.189101889,107.0493421,65.83168858,Safe,0
10/16/22,54,5.847727273,0.02557325,8.164609286,0.16354175,0.239358889,107.3253472,65.57291667,Safe,0
10/17/22,60,9.037591538,0.026652,15.27047114,0.40625,0.385979056,105.3996527,67.71423617,Safe,0
10/18/22,84,11.0979166,0.03219825,21.0689035,0.480066,0.436415444,96.557118,73.31250008,Safe,0
10/19/22,72,11.05667,0.029695667,22.40506121,0.3490395,0.418401833,86.50902783,77.286553,Safe,0
10/20/22,61,9.436979125,0.034857917,21.5678185,0.4239585,0.426972333,91.48020838,75.2243055,Safe,0
10/21/22,97,9.023484818,0.043740833,11.62290007,0.1576705,0.312270278,92.50260413,68.85069442,Safe,0
10/22/22,62,9.707954636,0.03566175,4.469759286,0.1375,0.191023375,98.62638892,64.52534725,Safe,0
10/23/22,51,6.951785714,0.02729425,6.558915571,0.17604175,0.192291438,89.005382,62.20208325,Safe,0
10/24/22,55,7.971590818,0.024401833,15.39241714,0.3135415,0.295968688,93.82309025,62.442014,Safe,0
10/25/22,59,8.844318273,0.024446167,22.0576605,0.4166665,0.39939575,86.58593754,63.00104158,Safe,0
10/26/22,63,9.4776245,0.02949025,17.47264379,0.3197915,0.389363667,86.48194446,61.948043,Safe,0
10/27/22,62,12.1366667,0.02925525,18.5987855,0.228125,0.3859875,81.392014,62.39166667,Safe,0
10/28/22,70,14.55303027,0.026686833,22.02072607,0.4166665,0.511325167,92.58390358,62.73065458,Safe,0
10/29/22,71,13.78005957,0.030715667,20.09048914,0.59791675,0.5478265,92.60746529,63.28298617,Safe,0
10/30/22,77,13.60454545,0.032083167,19.70847571,0.39166675,0.554201389,81.60815979,64.92812492,Safe,0
10/31/22,70,14.42007582,0.026588167,24.73487321,0.36041675,0.602932944,87.79322921,65.04722217,Safe,0
11/1/22,68,11.64427081,0.03636275,10.90768636,0.165625,0.310578667,84.84305554,63.11840275,Safe,0
11/2/22,45,5.0673731,0.02824025,7.824244857,0.3125,0.175959833,107.8938763,58.61840283,Safe,0
11/3/22,50,4.529545545,0.022125417,10.08594429,0.2,0.203410056,120.1842013,54.36944425,Safe,0
11/4/22,55,6.937499929,0.019127833,18.69627014,0.3510415,0.372787889,88.71927079,55.8555555,Safe,0
11/5/22,65,11.20227273,0.021598083,20.19638964,0.434375,0.496078611,90.64062504,58.06701383,Safe,0
11/6/22,66,11.67651518,0.034200833,13.33131479,0.2302085,0.446069167,91.80364587,59.39965275,Safe,0
11/7/22,54,5.524166667,0.017495083,8.925168214,0.103125,0.232599611,76.95468754,58.24479167,Safe,0
11/8/22,46,3.354973545,0.027567417,7.485080214,0.1052085,0.1803445,87.76979167,56.16770833,Safe,0
11/9/22,52,4.757575727,0.019716167,12.10454543,0.1447915,0.261107444,101.5789931,53.05114725,Safe,0
11/10/22,58,8.00625,0.01658825,18.21671836,0.2885415,0.406458833,87.47829854,54.03055558,Safe,0
11/11/22,62,9.534436727,0.018544,19.82690221,0.28645825,0.443007,93.97517363,55.60486108,Safe,0
11/12/22,69,12.91439391,0.020769583,18.605836,0.3447915,0.478377278,91.62187504,54.54409725,Safe,0
11/13/22,64,10.38269847,0.022813667,13.35157864,0.24375,0.410833333,96.79704863,54.67465283,Safe,0
11/14/22,65,11.42613636,0.017460833,21.84347836,0.35,0.456756889,93.35781254,55.22187492,Safe,0
11/15/22,70,12.45075755,0.022086417,21.97864007,0.35625,0.533095278,78.87144892,56.94124408,Safe,0
11/16/22,73,11.05773814,0.020710333,20.99524229,0.427193,0.559544944,77.66319438,60.20312492,Safe,0
11/17/22,65,10.59772727,0.0175198,24.40856307,0.49270825,0.510162333,95.73104475,58.0701705,Safe,0
11/18/22,67,13.65838745,0.019695667,24.43072771,0.315625,0.589539333,87.93541675,55.66215275,Safe,0
11/19/22,81,12.17333333,0.02716175,16.04023029,0.288904,0.520041444,82.69843758,59.40555575,Safe,0
11/20/22,58,9.609848455,0.023308833,18.20947207,0.30520825,0.418023167,97.490625,58.729514,Safe,0
11/21/22,60,9.376894,0.018029417,25.155409,0.3770835,0.450497722,93.09756942,58.20243075,Safe,0
11/22/22,66,11.10169507,0.016240083,26.74494043,0.4427085,0.5160555,87.79012896,57.24652767,Safe,0
11/23/22,84,20.13977273,0.014965667,31.00762164,0.497729,0.689783056,90.45642363,56.14687508,Safe,0
11/24/22,117,21.90265155,0.025480417,20.345264,0.39791675,0.609620278,77.82361121,60.28645842,Caution,1
11/25/22,76,11.52888887,0.020416583,18.90788036,0.35520825,0.458911944,93.98159725,58.82881942,Safe,0
11/26/22,77,14.39128782,0.021078417,20.64782614,0.3041665,0.5863425,85.69809033,56.15486108,Safe,0
11/27/22,83,18.69356064,0.027970667,19.09992236,0.3,0.560090278,88.75156246,56.68368058,Safe,0
11/28/22,73,12.97441764,0.032156917,12.66943586,0.1197915,0.356037111,77.55104163,56.34097225,Safe,0
11/29/22,67,10.73333336,0.019301333,15.56541157,0.1166665,0.3490155,80.84201392,54.98854158,Safe,0
11/30/22,67,9.939772727,0.031310833,13.9789,0.1136905,0.382901722,76.94565983,53.81736108,Safe,0
12/1/22,58,5.260555533,0.028114667,10.83336121,0.10297625,0.220303278,80.20295133,54.33576383,Safe,0
12/2/22,61,5.238636273,0.012995167,12.9315605,0.098389,0.273556889,78.33142367,54.52048617,Safe,0
12/3/22,63,8.673106091,0.014852833,13.83857393,0.22083325,0.4429235,101.4449653,58.596875,Safe,0
12/4/22,65,9.772023786,0.015196167,12.22718679,0.1364585,0.446354222,95.76805554,57.09340292,Safe,0
12/5/22,52,5.207575727,0.01913725,12.91792186,0.10520825,0.295296278,99.35659729,55.3600695,Safe,0
12/6/22,59,7.138257636,0.015502417,16.07116471,0.1072915,0.373884111,76.16840279,52.46786608,Safe,0
12/7/22,64,10.13072919,0.0158549,16.85714621,0.2185305,0.498887944,93.48298617,50.56770842,Safe,0
12/8/22,62,11.36271645,0.015773455,18.92477136,0.284375,0.503712278,103.8900297,49.72023808,Safe,0
12/9/22,74,14.41287882,0.012850273,22.04333471,0.33020825,0.583376778,81.42916667,50.07812508,Safe,0
12/10/22,66,11.58541671,0.028280091,14.45353271,0.21770825,0.518338056,80.6555555,52.68229167,Safe,0
12/11/22,54,5.118181818,0.0236294,5.772269643,0.07916675,0.197687556,105.7513889,52.63750008,Safe,0
12/12/22,51,5.975,0.015953,14.11460914,0.08125,0.343706,59.85885417,46.56145833,Safe,0
12/13/22,60,9.771666667,0.0143353,17.82747314,0.18541675,0.435870389,82.23385417,47.865625,Safe,0
12/14/22,70,14.42891018,0.011693545,21.1240395,0.31473225,0.527352333,94.68611108,48.36080917,Safe,0
12/15/22,78,17.01136364,0.008907167,25.38529457,0.43125,0.665125,95.2805555,50.85,Safe,0
12/16/22,61,9.569597077,0.017006273,21.47515643,0.3385415,0.497743944,89.06718742,54.053125,Safe,0
12/17/22,64,11.3670833,0.014545545,21.52803015,0.284375,0.453453611,87.14565967,51.26666675,Safe,0
12/18/22,80,16.68,0.015085818,20.59152092,0.31770825,0.561865611,91.34409725,49.98472217,Safe,0
12/19/22,96,22.88310443,0.014621,26.57074169,0.47291675,0.671856444,92.66215283,49.70962292,Safe,0
12/20/22,75,17.04635413,0.014071778,27.04973046,0.4375,0.6142055,97.18202338,53.21212118,Safe,0
12/21/22,78,17.42916671,0.011001,27.12238731,0.630506,0.636277833,86.26249996,56.93181818,Safe,0
12/22/22,88,20.06145833,0.008426545,28.05899608,0.4375,0.721691167,81.21788192,56.22727273,Safe,0
12/23/22,102,28.17824078,0.009473818,29.03915554,0.4584175,0.851947722,91.08159725,55.58712127,Caution,1
12/24/22,148,31.65648144,0.0188706,22.14487169,0.46770825,0.735625,95.48315967,60.34090918,Caution,1
12/25/22,114,16.91346154,0.019401091,16.23108977,0.39583325,0.516530167,98.32152775,64.48484855,Caution,1
12/26/22,86,16.75370367,0.011919727,21.84166669,0.4802085,0.625370389,87.80434021,62.91666664,Safe,0
12/27/22,75,16.99351856,0.015663,23.15288454,0.2354165,0.637928278,76.35243054,56.625,Safe,0
12/28/22,58,9.298611167,0.021179182,12.73365392,0.084375,0.291356556,84.45104179,55.71212118,Safe,0
12/29/22,55,8.816203667,0.0194294,13.30993577,0.0697915,0.292178333,77.92256954,55.39772736,Safe,0
12/30/22,54,5.570833333,0.0199176,12.13659677,0.05729175,0.280071556,82.28090279,55.96590927,Safe,0
12/31/22,31,2.561904786,0.0175083,4.813141077,0.02291675,0.169025444,78.37690975,56.56439391,Safe,0
1/1/23,46,5.073484818,0.026593727,3.976565857,0.09479175,0.169562667,127.3855902,54.15530309,Safe,0
1/2/23,56,8.040909091,0.021909091,11.79434514,0.12291675,0.315032389,77.428993,50.37878791,Safe,0
1/3/23,42,3.164583357,0.021817636,8.009882357,0.0166665,0.211700944,48.09930554,52.87121218,Safe,0
1/4/23,38,2.675757636,0.028930545,8.012170714,-0.01979175,0.207137438,65.19392363,57.28409091,Safe,0
1/5/23,46,5.080303,0.024342182,7.527989071,0.0101325,0.204922611,92.78923604,55.29166664,Safe,0
1/6/23,61,9.5585556,0.015219182,17.28964793,0.17713775,0.457445056,98.21909729,52.24621218,Safe,0
1/7/23,69,11.46742418,0.012475636,19.22859743,0.22916675,0.537020722,91.32100692,54.81439391,Safe,0
1/8/23,82,15.30378791,0.021208727,17.36533393,0.30729175,0.595270722,90.08194446,55.780303,Safe,0
1/9/23,52,6.011904786,0.026983909,9.630129571,0.08020825,0.286863389,65.689757,54.71590909,Safe,0
1/10/23,44,4.974242455,0.022620364,8.953111571,0.1560875,0.203686056,93.86857642,55.26136355,Safe,0
1/11/23,65,10.66948055,0.014498667,17.6290725,0.28229175,0.510738063,93.48819446,51.87878809,Safe,0
1/12/23,59,7.878385438,0.013701083,19.16152486,0.42083325,0.463005111,82.62951383,57.77651518,Safe,0
1/13/23,68,10.85189391,0.009911917,23.3906055,0.47395825,0.604599556,91.89496533,55.95075745,Safe,0
1/14/23,68,11.08030309,0.021848,17.35531829,0.26770825,0.602215278,63.30729171,52.00378782,Safe,0
1/15/23,53,5.528273786,0.035029417,5.854645357,0.18229175,0.218882111,95.04114588,52.96969691,Safe,0
1/16/23,40,3.129166636,0.029965583,5.101889286,0.1375,0.185217611,96.59756946,52.57196982,Safe,0
1/17/23,52,4.830234091,0.02179975,13.17547871,0.22391925,0.321997722,104.873128,49.68066545,Safe,0
1/18/23,66,8.560353533,0.015141273,18.06242607,0.28125,0.453363389,87.28454854,49.23484845,Safe,0
1/19/23,67,10.78970391,0.020330091,16.13322986,0.3447915,0.516187389,87.02670046,48.81033645,Safe,0
1/20/23,64,10.15606064,0.019561545,16.13977729,0.29375,0.423825278,92.88611113,50.11742427,Safe,0
1/21/23,75,11.85922614,0.018454545,17.75332564,0.41979175,0.522747722,92.41024308,50.56818173,Safe,0
1/22/23,82,16.12424245,0.029427727,14.78321707,0.36354175,0.529687556,82.51440967,49.39772718,Safe,0
